"DateMutation","NatureMutation","ValeurFonciere","IDProprieteDuBien[FK]","IDSituationGeographique[FK]"
2020-02-04 00:00:00,"Vente",96000,7664,7664
2020-02-14 00:00:00,"Vente",217000,7665,7665
2020-01-06 00:00:00,"Vente",46000,7666,7666
2020-01-10 00:00:00,"Vente",86500,7667,7667
2020-01-14 00:00:00,"Vente",48300,7668,7668
2020-01-14 00:00:00,"Vente",39500,7669,7669
2020-01-02 00:00:00,"Vente",108100,7670,7670
2020-01-02 00:00:00,"Vente",163870,7671,7671
2020-01-17 00:00:00,"Vente",44500,7672,7672
2020-01-24 00:00:00,"Vente",452000,7673,7673
2020-01-30 00:00:00,"Vente",51000,7674,7674
2020-01-29 00:00:00,"Vente",135000,7675,7675
2020-01-17 00:00:00,"Vente",172193,7676,7676
2020-01-13 00:00:00,"Vente",105970,7677,7677
2020-02-05 00:00:00,"Vente",67000,7678,7678
2020-01-31 00:00:00,"Vente",176000,7679,7679
2020-02-07 00:00:00,"Vente",42700,7680,7680
2020-02-11 00:00:00,"Vente",89400,7681,7681
2020-02-05 00:00:00,"Vente",111000,7682,7682
2020-02-11 00:00:00,"Vente",49300,7683,7683
2020-01-27 00:00:00,"Vente",98000,7684,7684
2020-02-14 00:00:00,"Vente",89820,7685,7685
2020-02-18 00:00:00,"Vente",167000,7686,7686
2020-02-24 00:00:00,"Vente",110000,7687,7687
2020-03-03 00:00:00,"Vente",10000,7688,7688
2020-03-04 00:00:00,"Vente",43700,7689,7689
2020-02-27 00:00:00,"Vente",71800,7690,7690
2020-02-28 00:00:00,"Vente",249850,7691,7691
2020-03-02 00:00:00,"Vente",126000,7692,7692
2020-03-09 00:00:00,"Vente",55170,7693,7693
2020-03-10 00:00:00,"Vente",165000,7694,7694
2020-03-10 00:00:00,"Vente",130000,7695,7695
2020-03-05 00:00:00,"Vente",77000,7696,7696
2020-03-09 00:00:00,"Vente",61960,7697,7697
2020-03-12 00:00:00,"Vente",98000,7698,7698
2020-02-27 00:00:00,"Vente",59000,7699,7699
2020-03-16 00:00:00,"Vente",146000,7700,7700
2020-03-09 00:00:00,"Vente",80450,7701,7701
2020-02-27 00:00:00,"Vente",129150,7702,7702
2020-03-12 00:00:00,"Vente",86311,7703,7703
2020-03-26 00:00:00,"Vente",64750,7704,7704
2020-03-16 00:00:00,"Vente",66000,7705,7705
2020-03-13 00:00:00,"Vente",43000,7706,7706
2020-03-23 00:00:00,"Vente",60000,7707,7707
2020-03-27 00:00:00,"Vente",89540,7708,7708
2020-03-02 00:00:00,"Vente",119000,7709,7709
2020-03-06 00:00:00,"Vente",143850,7710,7710
2020-03-20 00:00:00,"Vente",84750,7711,7711
2020-03-02 00:00:00,"Vente",69000,7712,7712
2020-04-03 00:00:00,"Vente",45500,7713,7713
2020-03-24 00:00:00,"Vente",58000,7714,7714
2020-04-15 00:00:00,"Vente",281000,7715,7715
2020-03-25 00:00:00,"Vente",179820,7716,7716
2020-03-31 00:00:00,"Vente",34800,7717,7717
2020-03-10 00:00:00,"Vente",182500,7718,7718
2020-03-12 00:00:00,"Vente",25500,7719,7719
2020-04-17 00:00:00,"Vente",80000,7720,7720
2020-04-27 00:00:00,"Vente",60200,7721,7721
2020-04-23 00:00:00,"Vente",111570,7722,7722
2020-04-03 00:00:00,"Vente",135000,7723,7723
2020-04-07 00:00:00,"Vente",74005,7724,7724
2020-04-28 00:00:00,"Vente",144270,7725,7725
2020-05-04 00:00:00,"Vente",99000,7726,7726
2020-05-07 00:00:00,"Vente",52900,7727,7727
2020-05-07 00:00:00,"Vente",128800,7728,7728
2020-05-11 00:00:00,"Vente",75100,7729,7729
2020-04-30 00:00:00,"Vente",82751,7730,7730
2020-05-04 00:00:00,"Vente",135000,7731,7731
2020-04-30 00:00:00,"Vente",197000,7732,7732
2020-04-29 00:00:00,"Vente",41000,7733,7733
2020-04-23 00:00:00,"Vente",56000,7734,7734
2020-05-15 00:00:00,"Vente",124000,7735,7735
2020-05-14 00:00:00,"Vente",94000,7736,7736
2020-04-27 00:00:00,"Vente",91000,7737,7737
2020-05-22 00:00:00,"Vente",43000,7738,7738
2020-05-20 00:00:00,"Vente",9000,7739,7739
2020-04-30 00:00:00,"Vente",240000,7740,7740
2020-05-20 00:00:00,"Vente",138000,7741,7741
2020-05-14 00:00:00,"Vente",181000,7742,7742
2020-05-14 00:00:00,"Vente",225000,7743,7743
2020-05-15 00:00:00,"Vente",81350,7744,7744
2020-04-30 00:00:00,"Vente",82343,7745,7745
2020-04-27 00:00:00,"Vente",38500,7746,7746
2020-05-22 00:00:00,"Vente",190000,7747,7747
2020-04-30 00:00:00,"Vente",80000,7748,7748
2020-05-22 00:00:00,"Vente",91500,7749,7749
2020-05-18 00:00:00,"Vente",76500,7750,7750
2020-05-22 00:00:00,"Vente",43962,7751,7751
2020-05-22 00:00:00,"Vente",54400,7752,7752
2020-05-19 00:00:00,"Vente",66500,7753,7753
2020-05-04 00:00:00,"Vente",57955,7754,7754
2020-05-25 00:00:00,"Vente",94440,7755,7755
2020-05-29 00:00:00,"Vente",85500,7756,7756
2020-05-28 00:00:00,"Vente",68000,7757,7757
2020-05-28 00:00:00,"Vente",107000,7758,7758
2020-05-12 00:00:00,"Vente",52500,7759,7759
2020-06-03 00:00:00,"Vente",89335,7760,7760
2020-05-19 00:00:00,"Vente",84500,7761,7761
2020-05-11 00:00:00,"Vente",72000,7762,7762
2020-05-07 00:00:00,"Vente",53200,7763,7763
2020-05-25 00:00:00,"Vente",72000,7764,7764
2020-05-28 00:00:00,"Vente",58500,7765,7765
2020-05-28 00:00:00,"Vente",83500,7766,7766
2020-05-29 00:00:00,"Vente",39000,7767,7767
2020-05-29 00:00:00,"Vente",47000,7768,7768
2020-05-28 00:00:00,"Vente",60501,7769,7769
2020-05-29 00:00:00,"Vente",118000,7770,7770
2020-05-29 00:00:00,"Vente",184500,7771,7771
2020-06-11 00:00:00,"Vente",109880,7772,7772
2020-06-15 00:00:00,"Vente",103000,7773,7773
2020-05-29 00:00:00,"Vente",40000,7774,7774
2020-05-25 00:00:00,"Vente",91340,7775,7775
2020-05-25 00:00:00,"Vente",76600,7776,7776
2020-06-03 00:00:00,"Vente",300000,7777,7777
2020-06-10 00:00:00,"Vente",108500,7778,7778
2020-06-03 00:00:00,"Vente",93000,7779,7779
2020-05-22 00:00:00,"Vente",80000,7780,7780
2020-06-05 00:00:00,"Vente",72400,7781,7781
2020-06-08 00:00:00,"Vente",69473,7782,7782
2020-06-11 00:00:00,"Vente",91000,7783,7783
2020-06-10 00:00:00,"Vente",119000,7784,7784
2020-05-22 00:00:00,"Vente",81995,7785,7785
2020-05-25 00:00:00,"Vente",64940,7786,7786
2020-06-15 00:00:00,"Vente",63173,7787,7787
2020-06-11 00:00:00,"Vente",58000,7788,7788
2020-06-11 00:00:00,"Vente",92984,7789,7789
2020-06-12 00:00:00,"Vente",74000,7790,7790
2020-06-12 00:00:00,"Vente",62880,7791,7791
2020-06-15 00:00:00,"Vente",65000,7792,7792
2020-05-26 00:00:00,"Vente",104000,7793,7793
2020-06-12 00:00:00,"Vente",108000,7794,7794
2020-06-16 00:00:00,"Vente",128250,7795,7795
2020-06-17 00:00:00,"Vente",191550,7796,7796
2020-06-16 00:00:00,"Vente",48862,7797,7797
2020-06-15 00:00:00,"Vente",73500,7798,7798
2020-06-19 00:00:00,"Vente",219000,7799,7799
2020-06-18 00:00:00,"Vente",56522,7800,7800
2020-06-24 00:00:00,"Vente",163000,7801,7801
2020-06-16 00:00:00,"Vente",55000,7802,7802
2020-06-12 00:00:00,"Vente",41500,7803,7803
2020-06-29 00:00:00,"Vente",50100,7804,7804
2020-06-29 00:00:00,"Vente",40000,7805,7805
2020-06-25 00:00:00,"Vente",84700,7806,7806
2020-06-17 00:00:00,"Vente",304000,7807,7807
2020-06-26 00:00:00,"Vente",87000,7808,7808
2020-06-22 00:00:00,"Vente",135200,7809,7809
2020-06-29 00:00:00,"Vente",81000,7810,7810
2020-06-26 00:00:00,"Vente",145500,7811,7811
2020-06-22 00:00:00,"Vente",81731,7812,7812
2020-06-12 00:00:00,"Vente",147500,7813,7813
2020-06-30 00:00:00,"Vente",192000,7814,7814
2020-06-29 00:00:00,"Vente",152000,7815,7815
2020-06-26 00:00:00,"Vente",104000,7816,7816
2020-06-30 00:00:00,"Vente",102972,7817,7817
2020-04-15 00:00:00,"Vente",114500,7818,7818
2020-06-30 00:00:00,"Vente",79000,7819,7819
2020-06-24 00:00:00,"Vente",384800,7820,7820
2020-06-30 00:00:00,"Vente",116000,7821,7821
2020-01-06 00:00:00,"Vente",360000,7822,7822
2020-01-08 00:00:00,"Vente",160000,7823,7823
2020-01-17 00:00:00,"Vente",161000,7824,7824
2020-01-13 00:00:00,"Vente",149500,7825,7825
2020-01-28 00:00:00,"Vente",245000,7826,7826
2020-01-09 00:00:00,"Vente",188035,7827,7827
2020-01-27 00:00:00,"Vente",243500,7828,7828
2020-01-27 00:00:00,"Vente",150500,7829,7829
2020-01-06 00:00:00,"Vente",33000,7830,7830
2020-01-14 00:00:00,"Vente",96100,7831,7831
2020-01-21 00:00:00,"Vente",162000,7832,7832
2020-01-13 00:00:00,"Vente",315458,7833,7833
2020-01-24 00:00:00,"Vente",133600,7834,7834
2020-01-13 00:00:00,"Vente",158000,7835,7835
2020-01-15 00:00:00,"Vente",195000,7836,7836
2020-01-15 00:00:00,"Vente",150000,7837,7837
2020-01-21 00:00:00,"Vente",243600,7838,7838
2020-01-09 00:00:00,"Vente",166900,7839,7839
2020-01-13 00:00:00,"Vente",239000,7840,7840
2020-01-17 00:00:00,"Vente",84900,7841,7841
2020-01-16 00:00:00,"Vente",52500,7842,7842
2020-01-22 00:00:00,"Vente",204000,7843,7843
2020-01-22 00:00:00,"Vente",162330,7844,7844
2020-01-20 00:00:00,"Vente",164000,7845,7845
2020-01-24 00:00:00,"Vente",144500,7846,7846
2020-01-24 00:00:00,"Vente",85000,7847,7847
2020-01-16 00:00:00,"Vente",306500,7848,7848
2020-01-31 00:00:00,"Vente",78000,7849,7849
2020-01-23 00:00:00,"Vente",151387,7850,7850
2020-02-06 00:00:00,"Vente",62500,7851,7851
2020-02-03 00:00:00,"Vente",175345,7852,7852
2020-01-27 00:00:00,"Vente",280850,7853,7853
2020-01-24 00:00:00,"Vente","103711,06",7854,7854
2020-01-27 00:00:00,"Vente",116000,7855,7855
2020-01-23 00:00:00,"Vente",58500,7856,7856
2020-02-11 00:00:00,"Vente",185000,7857,7857
2020-01-28 00:00:00,"Vente",115700,7858,7858
2020-01-30 00:00:00,"Vente",195700,7859,7859
2020-02-03 00:00:00,"Vente",130000,7860,7860
2020-02-08 00:00:00,"Vente",52000,7861,7861
2020-01-23 00:00:00,"Vente",200100,7862,7862
2020-01-20 00:00:00,"Vente",57500,7863,7863
2020-01-31 00:00:00,"Vente",91500,7864,7864
2020-02-11 00:00:00,"Vente",328500,7865,7865
2020-01-30 00:00:00,"Vente",119900,7866,7866
2020-01-28 00:00:00,"Vente",194430,7867,7867
2020-01-24 00:00:00,"Vente",104820,7868,7868
2020-02-07 00:00:00,"Vente",86500,7869,7869
2020-02-06 00:00:00,"Vente",112500,7870,7870
2020-02-06 00:00:00,"Vente",40000,7871,7871
2020-02-07 00:00:00,"Vente",302000,7872,7872
2020-01-31 00:00:00,"Vente",82000,7873,7873
2020-02-13 00:00:00,"Vente",187863,7874,7874
2020-02-06 00:00:00,"Vente",43500,7875,7875
2020-01-30 00:00:00,"Vente",120000,7876,7876
2020-02-05 00:00:00,"Vente",87500,7877,7877
2020-02-07 00:00:00,"Vente",115000,7878,7878
2020-02-18 00:00:00,"Vente",77500,7879,7879
2020-02-07 00:00:00,"Vente",166000,7880,7880
2020-02-14 00:00:00,"Vente",160000,7881,7881
2020-02-04 00:00:00,"Vente",145800,7882,7882
2020-02-06 00:00:00,"Vente",447916,7883,7883
2020-02-07 00:00:00,"Vente",180000,7884,7884
2020-02-03 00:00:00,"Vente",258360,7885,7885
2020-02-14 00:00:00,"Vente",250600,7886,7886
2020-02-13 00:00:00,"Vente",136000,7887,7887
2020-02-24 00:00:00,"Vente",203000,7888,7888
2020-01-31 00:00:00,"Vente",56000,7889,7889
2020-02-12 00:00:00,"Vente",121000,7890,7890
2020-02-07 00:00:00,"Vente",122000,7891,7891
2020-02-18 00:00:00,"Vente",142500,7892,7892
2020-02-18 00:00:00,"Vente",301300,7893,7893
2020-02-28 00:00:00,"Vente",462000,7894,7894
2020-02-25 00:00:00,"Vente",180000,7895,7895
2020-02-12 00:00:00,"Vente",151668,7896,7896
2020-02-11 00:00:00,"Vente",94000,7897,7897
2020-02-13 00:00:00,"Vente",217850,7898,7898
2020-02-17 00:00:00,"Vente",150500,7899,7899
2020-02-20 00:00:00,"Vente",124000,7900,7900
2020-02-25 00:00:00,"Vente",149635,7901,7901
2020-02-20 00:00:00,"Vente",48000,7902,7902
2020-02-24 00:00:00,"Vente",288500,7903,7903
2020-02-17 00:00:00,"Vente",157000,7904,7904
2020-02-28 00:00:00,"Vente",111900,7905,7905
2020-02-26 00:00:00,"Vente",179425,7906,7906
2020-02-20 00:00:00,"Vente",113500,7907,7907
2020-03-11 00:00:00,"Vente",55980,7908,7908
2020-02-28 00:00:00,"Vente",76375,7909,7909
2020-03-11 00:00:00,"Vente",112000,7910,7910
2020-03-12 00:00:00,"Vente",195000,7911,7911
2020-03-09 00:00:00,"Vente",190000,7912,7912
2020-03-11 00:00:00,"Vente",367800,7913,7913
2020-03-02 00:00:00,"Vente",215000,7914,7914
2020-03-16 00:00:00,"Vente",185000,7915,7915
2020-03-12 00:00:00,"Vente",90500,7916,7916
2020-03-18 00:00:00,"Vente",140000,7917,7917
2020-03-12 00:00:00,"Vente",210000,7918,7918
2020-04-09 00:00:00,"Vente",215300,7919,7919
2020-04-08 00:00:00,"Vente",106270,7920,7920
2020-04-02 00:00:00,"Vente",368000,7921,7921
2020-03-10 00:00:00,"Vente",68000,7922,7922
2020-03-17 00:00:00,"Vente","185372,78",7923,7923
2020-04-17 00:00:00,"Vente",155000,7924,7924
2020-03-19 00:00:00,"Vente","396155,22",7925,7925
2020-04-16 00:00:00,"Vente",77000,7926,7926
2020-04-08 00:00:00,"Vente","145992,38",7927,7927
2020-03-31 00:00:00,"Vente",122000,7928,7928
2020-03-31 00:00:00,"Vente",163800,7929,7929
2020-03-31 00:00:00,"Vente",211500,7930,7930
2020-04-01 00:00:00,"Vente",166000,7931,7931
2020-04-17 00:00:00,"Vente",10000,7932,7932
2020-03-27 00:00:00,"Vente",341000,7933,7933
2020-03-24 00:00:00,"Vente",136200,7934,7934
2020-04-17 00:00:00,"Vente",112000,7935,7935
2020-03-24 00:00:00,"Vente",138100,7936,7936
2020-04-27 00:00:00,"Vente",133600,7937,7937
2020-04-28 00:00:00,"Vente",119000,7938,7938
2020-04-10 00:00:00,"Vente",241000,7939,7939
2020-04-10 00:00:00,"Vente",78600,7940,7940
2020-04-09 00:00:00,"Vente","537,5",7941,7941
2020-04-10 00:00:00,"Vente",99000,7942,7942
2020-04-20 00:00:00,"Vente",143154,7943,7943
2020-05-04 00:00:00,"Vente",144000,7944,7944
2020-04-09 00:00:00,"Vente",232500,7945,7945
2020-04-23 00:00:00,"Vente",204000,7946,7946
2020-05-12 00:00:00,"Vente",118850,7947,7947
2020-04-30 00:00:00,"Vente",173800,7948,7948
2020-04-16 00:00:00,"Vente",79500,7949,7949
2020-04-28 00:00:00,"Vente",164900,7950,7950
2020-05-13 00:00:00,"Vente",207000,7951,7951
2020-05-15 00:00:00,"Vente",125000,7952,7952
2020-04-28 00:00:00,"Vente",239500,7953,7953
2020-05-05 00:00:00,"Vente",176000,7954,7954
2020-02-27 00:00:00,"Vente",187400,7955,7955
2020-03-05 00:00:00,"Vente",195000,7956,7956
2020-05-22 00:00:00,"Vente",184990,7957,7957
2020-05-15 00:00:00,"Vente",143000,7958,7958
2020-05-15 00:00:00,"Vente",273750,7959,7959
2020-05-14 00:00:00,"Vente",78000,7960,7960
2020-05-22 00:00:00,"Vente",146970,7961,7961
2020-04-29 00:00:00,"Vente",538500,7962,7962
2020-05-13 00:00:00,"Vente",120000,7963,7963
2020-05-15 00:00:00,"Vente",80400,7964,7964
2020-05-28 00:00:00,"Vente",323263,7965,7965
2020-05-26 00:00:00,"Vente",258000,7966,7966
2020-05-12 00:00:00,"Vente",200000,7967,7967
2020-05-18 00:00:00,"Vente",115000,7968,7968
2020-05-18 00:00:00,"Vente",180000,7969,7969
2020-05-26 00:00:00,"Vente",74550,7970,7970
2020-04-30 00:00:00,"Vente",123750,7971,7971
2020-05-20 00:00:00,"Vente",216420,7972,7972
2020-05-25 00:00:00,"Vente",123150,7973,7973
2020-05-27 00:00:00,"Vente",82250,7974,7974
2020-05-29 00:00:00,"Vente",242500,7975,7975
2020-05-18 00:00:00,"Vente",144500,7976,7976
2020-05-15 00:00:00,"Vente",170000,7977,7977
2020-05-20 00:00:00,"Vente",77100,7978,7978
2020-05-29 00:00:00,"Vente",272000,7979,7979
2020-06-02 00:00:00,"Vente",400305,7980,7980
2020-06-04 00:00:00,"Vente",415833,7981,7981
2020-05-29 00:00:00,"Vente",162000,7982,7982
2020-05-30 00:00:00,"Vente",189000,7983,7983
2020-05-15 00:00:00,"Vente",116000,7984,7984
2020-05-19 00:00:00,"Vente",131500,7985,7985
2020-05-13 00:00:00,"Vente",163000,7986,7986
2020-05-22 00:00:00,"Vente",70050,7987,7987
2020-05-15 00:00:00,"Vente",232300,7988,7988
2020-05-22 00:00:00,"Vente",75350,7989,7989
2020-05-14 00:00:00,"Vente",179000,7990,7990
2020-05-29 00:00:00,"Vente",190000,7991,7991
2020-06-04 00:00:00,"Vente",246000,7992,7992
2020-06-02 00:00:00,"Vente",153500,7993,7993
2020-06-02 00:00:00,"Vente",220000,7994,7994
2020-06-03 00:00:00,"Vente",213097,7995,7995
2020-05-28 00:00:00,"Vente",63000,7996,7996
2020-05-15 00:00:00,"Vente",146000,7997,7997
2020-06-02 00:00:00,"Vente",108000,7998,7998
2020-05-27 00:00:00,"Vente",298000,7999,7999
2020-05-29 00:00:00,"Vente",115000,8000,8000
2020-05-28 00:00:00,"Vente",143700,8001,8001
2020-05-28 00:00:00,"Vente",187000,8002,8002
2020-05-20 00:00:00,"Vente",229500,8003,8003
2020-06-04 00:00:00,"Vente",368500,8004,8004
2020-06-12 00:00:00,"Vente",209006,8005,8005
2020-05-22 00:00:00,"Vente",96000,8006,8006
2020-05-25 00:00:00,"Vente",275000,8007,8007
2020-05-27 00:00:00,"Vente",626000,8008,8008
2020-06-15 00:00:00,"Vente",195000,8009,8009
2020-05-29 00:00:00,"Vente",199000,8010,8010
2020-05-22 00:00:00,"Vente",155500,8011,8011
2020-06-12 00:00:00,"Vente",214310,8012,8012
2020-06-22 00:00:00,"Vente",134000,8013,8013
2020-05-25 00:00:00,"Vente",129700,8014,8014
2020-06-01 00:00:00,"Vente",83258,8015,8015
2020-05-26 00:00:00,"Vente",165000,8016,8016
2020-06-16 00:00:00,"Vente",277000,8017,8017
2020-05-27 00:00:00,"Vente",290000,8018,8018
2020-06-02 00:00:00,"Vente",138900,8019,8019
2020-06-17 00:00:00,"Vente",97400,8020,8020
2020-06-04 00:00:00,"Vente",450000,8021,8021
2020-06-05 00:00:00,"Vente",240000,8022,8022
2020-06-23 00:00:00,"Vente",130000,8023,8023
2020-06-11 00:00:00,"Vente",87000,8024,8024
2020-05-15 00:00:00,"Vente",173000,8025,8025
2020-06-12 00:00:00,"Vente",120000,8026,8026
2020-05-13 00:00:00,"Vente",203000,8027,8027
2020-06-12 00:00:00,"Vente",140000,8028,8028
2020-06-19 00:00:00,"Vente",90000,8029,8029
2020-06-19 00:00:00,"Vente",85000,8030,8030
2020-06-22 00:00:00,"Vente","254587,8",8031,8031
2020-06-22 00:00:00,"Vente",172000,8032,8032
2020-06-25 00:00:00,"Vente",167000,8033,8033
2020-06-25 00:00:00,"Vente",348200,8034,8034
2020-01-15 00:00:00,"Vente",98000,8035,8035
2020-01-22 00:00:00,"Vente",113000,8036,8036
2020-01-15 00:00:00,"Vente",66500,8037,8037
2020-01-27 00:00:00,"Vente",146800,8038,8038
2020-02-03 00:00:00,"Vente",85500,8039,8039
2020-01-28 00:00:00,"Vente",40000,8040,8040
2020-01-23 00:00:00,"Vente",108500,8041,8041
2020-02-10 00:00:00,"Vente",175000,8042,8042
2020-01-31 00:00:00,"Vente",99800,8043,8043
2020-02-10 00:00:00,"Vente",68000,8044,8044
2020-02-03 00:00:00,"Vente",120000,8045,8045
2020-02-24 00:00:00,"Vente",270000,8046,8046
2020-02-20 00:00:00,"Vente",102000,8047,8047
2020-02-25 00:00:00,"Vente",100000,8048,8048
2020-02-21 00:00:00,"Vente",99000,8049,8049
2020-02-14 00:00:00,"Vente",85000,8050,8050
2020-02-14 00:00:00,"Vente","139272,2",8051,8051
2020-02-20 00:00:00,"Vente",104000,8052,8052
2020-03-17 00:00:00,"Vente",163000,8053,8053
2020-03-03 00:00:00,"Vente",87000,8054,8054
2020-05-07 00:00:00,"Vente",103000,8055,8055
2020-05-06 00:00:00,"Vente",60000,8056,8056
2020-05-19 00:00:00,"Vente",182000,8057,8057
2020-05-29 00:00:00,"Vente",163000,8058,8058
2020-05-22 00:00:00,"Vente",35000,8059,8059
2020-05-20 00:00:00,"Vente",130000,8060,8060
2020-06-16 00:00:00,"Vente",146000,8061,8061
2020-06-05 00:00:00,"Vente",133000,8062,8062
2020-06-12 00:00:00,"Vente",61000,8063,8063
2020-05-28 00:00:00,"Vente",148000,8064,8064
2020-06-18 00:00:00,"Vente",125000,8065,8065
2020-06-19 00:00:00,"Vente",85000,8066,8066
2020-06-18 00:00:00,"Vente",160000,8067,8067
2020-06-19 00:00:00,"Vente",111000,8068,8068
2020-06-19 00:00:00,"Vente",210000,8069,8069
2020-05-14 00:00:00,"Vente",110000,8070,8070
2020-06-30 00:00:00,"Vente",131320,8071,8071
2020-06-23 00:00:00,"Vente",132000,8072,8072
2020-06-29 00:00:00,"Vente",120000,8073,8073
2020-06-29 00:00:00,"Vente",105000,8074,8074
2020-06-30 00:00:00,"Vente",77200,8075,8075
2020-05-28 00:00:00,"Vente",83000,8076,8076
2020-06-25 00:00:00,"Vente",155000,8077,8077
2020-06-05 00:00:00,"Vente",132000,8078,8078
2020-06-04 00:00:00,"Vente",100000,8079,8079
2020-06-05 00:00:00,"Vente","92423,43",8080,8080
2020-01-31 00:00:00,"Vente",76000,8081,8081
2020-01-31 00:00:00,"Vente",87000,8082,8082
2020-01-28 00:00:00,"Vente",63000,8083,8083
2020-02-13 00:00:00,"Vente",86000,8084,8084
2020-01-31 00:00:00,"Vente",29000,8085,8085
2020-02-04 00:00:00,"Vente",97000,8086,8086
2020-01-22 00:00:00,"Vente",103000,8087,8087
2020-02-11 00:00:00,"Vente",62990,8088,8088
2020-02-28 00:00:00,"Vente",50000,8089,8089
2020-03-06 00:00:00,"Vente",87990,8090,8090
2020-02-13 00:00:00,"Vente",113990,8091,8091
2020-03-10 00:00:00,"Vente",83999,8092,8092
2020-03-09 00:00:00,"Vente",80000,8093,8093
2020-04-01 00:00:00,"Vente",151000,8094,8094
2020-05-13 00:00:00,"Vente",47990,8095,8095
2020-05-19 00:00:00,"Vente",165000,8096,8096
2020-06-19 00:00:00,"Vente",170500,8097,8097
2020-06-17 00:00:00,"Vente",26000,8098,8098
2020-06-22 00:00:00,"Vente",115000,8099,8099
2020-01-10 00:00:00,"Vente",142500,8100,8100
2020-01-09 00:00:00,"Vente",175200,8101,8101
2020-01-14 00:00:00,"Vente",235000,8102,8102
2020-01-13 00:00:00,"Vente",123000,8103,8103
2020-01-20 00:00:00,"Vente",235700,8104,8104
2020-01-09 00:00:00,"Vente",97500,8105,8105
2020-01-15 00:00:00,"Vente",79200,8106,8106
2020-01-20 00:00:00,"Vente",837200,8107,8107
2020-01-16 00:00:00,"Vente",376000,8108,8108
2020-01-16 00:00:00,"Vente",372000,8109,8109
2020-01-31 00:00:00,"Vente",200381,8110,8110
2020-01-24 00:00:00,"Vente",184410,8111,8111
2020-01-15 00:00:00,"Vente",162000,8112,8112
2020-01-17 00:00:00,"Vente",127900,8113,8113
2020-01-20 00:00:00,"Vente",77700,8114,8114
2020-01-29 00:00:00,"Vente",141000,8115,8115
2020-01-29 00:00:00,"Vente",350000,8116,8116
2020-02-03 00:00:00,"Vente",87000,8117,8117
2020-02-11 00:00:00,"Vente",102000,8118,8118
2020-01-31 00:00:00,"Vente",105000,8119,8119
2020-01-24 00:00:00,"Vente",137000,8120,8120
2020-01-30 00:00:00,"Vente",24000,8121,8121
2020-01-30 00:00:00,"Vente",35000,8122,8122
2020-01-30 00:00:00,"Vente",40000,8123,8123
2020-01-30 00:00:00,"Vente",23000,8124,8124
2020-02-04 00:00:00,"Vente",231100,8125,8125
2020-02-07 00:00:00,"Vente",183850,8126,8126
2020-02-07 00:00:00,"Vente",43750,8127,8127
2020-02-03 00:00:00,"Vente",148000,8128,8128
2020-02-11 00:00:00,"Vente",151960,8129,8129
2020-02-21 00:00:00,"Vente",192000,8130,8130
2020-02-14 00:00:00,"Vente",181270,8131,8131
2020-02-05 00:00:00,"Vente",55860,8132,8132
2020-02-14 00:00:00,"Vente",750000,8133,8133
2020-02-13 00:00:00,"Vente",146000,8134,8134
2020-02-20 00:00:00,"Vente",110000,8135,8135
2020-02-20 00:00:00,"Vente",223645,8136,8136
2020-02-14 00:00:00,"Vente",428200,8137,8137
2020-02-20 00:00:00,"Vente",66880,8138,8138
2020-02-28 00:00:00,"Vente",129500,8139,8139
2020-02-27 00:00:00,"Vente",175229,8140,8140
2020-02-19 00:00:00,"Vente",129452,8141,8141
2020-02-27 00:00:00,"Vente",225000,8142,8142
2020-02-25 00:00:00,"Vente",85000,8143,8143
2020-03-13 00:00:00,"Vente",139000,8144,8144
2020-03-12 00:00:00,"Vente",87000,8145,8145
2020-03-02 00:00:00,"Vente",252500,8146,8146
2020-03-06 00:00:00,"Vente",152000,8147,8147
2020-03-09 00:00:00,"Vente",101700,8148,8148
2020-03-12 00:00:00,"Vente",126500,8149,8149
2020-03-10 00:00:00,"Vente",116704,8150,8150
2020-03-06 00:00:00,"Vente",125000,8151,8151
2020-03-06 00:00:00,"Vente",180000,8152,8152
2020-02-24 00:00:00,"Vente",86000,8153,8153
2020-03-20 00:00:00,"Vente",269370,8154,8154
2020-03-16 00:00:00,"Vente",115520,8155,8155
